ts,asset,hl_apy_pct,hi_venue,hi_apy_pct,lo_venue,lo_apy_pct,spread_apy_pct,net_spread_apy_pct,actionable
2026-06-30T14:15:23.426776+00:00,USTC,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:15:23.426776+00:00,USUAL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:15:23.426776+00:00,VINE,10.95,HlPerp,10.95,HlPerp,10.95,0.0,-2.43,0
2026-06-30T14:15:23.426776+00:00,VIRTUAL,4.37,BybitPerp,10.95,BinPerp,-18.02,28.97,26.54,1
2026-06-30T14:15:23.426776+00:00,VVV,10.95,BinPerp,10.95,BybitPerp,-8.44,19.39,16.96,0
2026-06-30T14:15:23.426776+00:00,W,-10.66,BybitPerp,10.95,HlPerp,-10.66,21.61,19.17,1
2026-06-30T14:15:23.426776+00:00,WCT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:15:23.426776+00:00,WIF,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:15:23.426776+00:00,WLD,10.95,HlPerp,10.95,BybitPerp,-3.52,14.47,12.04,0
2026-06-30T14:15:23.426776+00:00,WLFI,-9.58,BybitPerp,1.77,BinPerp,-20.66,22.43,19.99,1
2026-06-30T14:15:23.426776+00:00,XAI,10.95,BinPerp,10.95,BybitPerp,6.32,4.63,2.19,0
2026-06-30T14:15:23.426776+00:00,XLM,1.17,HlPerp,1.17,BybitPerp,-2.65,3.82,1.39,0
2026-06-30T14:15:23.426776+00:00,XMR,10.95,BinPerp,10.95,BybitPerp,8.37,2.58,0.15,0
2026-06-30T14:15:23.426776+00:00,XPL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:15:23.426776+00:00,XRP,-5.97,BybitPerp,2.03,HlPerp,-5.97,8.0,5.57,0
2026-06-30T14:15:23.426776+00:00,YGG,-28.99,BybitPerp,10.95,HlPerp,-28.99,39.94,37.51,1
2026-06-30T14:15:23.426776+00:00,ZEC,10.95,HlPerp,10.95,BybitPerp,4.71,6.24,3.81,0
2026-06-30T14:15:23.426776+00:00,ZEN,-18.95,BybitPerp,10.95,HlPerp,-18.95,29.9,27.47,1
2026-06-30T14:15:23.426776+00:00,ZEREBRO,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:15:23.426776+00:00,ZETA,-86.31,BinPerp,10.95,HlPerp,-86.31,97.26,94.82,1
2026-06-30T14:15:23.426776+00:00,ZK,-53.07,BybitPerp,10.95,HlPerp,-53.07,64.02,61.58,1
2026-06-30T14:15:23.426776+00:00,ZORA,10.95,HlPerp,10.95,BinPerp,-13.33,24.28,21.85,1
2026-06-30T14:15:23.426776+00:00,ZRO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:15:23.426776+00:00,kBONK,7.86,HlPerp,7.86,BybitPerp,-10.12,17.98,15.55,0
2026-06-30T14:15:23.426776+00:00,kFLOKI,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:15:23.426776+00:00,kLUNC,10.95,HlPerp,10.95,BinPerp,4.58,6.37,3.94,0
2026-06-30T14:15:23.426776+00:00,kNEIRO,-58.7,BybitPerp,10.95,HlPerp,-58.7,69.65,67.21,1
2026-06-30T14:15:23.426776+00:00,kPEPE,10.95,HlPerp,10.95,BinPerp,-47.32,58.27,55.84,1
2026-06-30T14:15:23.426776+00:00,kSHIB,-12.95,BinPerp,5.44,HlPerp,-12.95,18.39,15.96,0
2026-06-30T14:30:35.710914+00:00,0G,7.58,BybitPerp,10.95,BinPerp,-5.67,16.62,14.19,0
2026-06-30T14:30:35.710914+00:00,2Z,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,AAVE,10.95,HlPerp,10.95,BinPerp,3.62,7.33,4.9,0
2026-06-30T14:30:35.710914+00:00,ACE,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,ADA,-12.73,BybitPerp,-0.86,HlPerp,-12.73,11.87,9.44,0
2026-06-30T14:30:35.710914+00:00,AERO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,AIXBT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,ALGO,-9.65,BinPerp,0.08,BybitPerp,-18.16,18.23,15.8,0
2026-06-30T14:30:35.710914+00:00,ALT,-2.88,BinPerp,10.95,HlPerp,-2.88,13.83,11.39,0
2026-06-30T14:30:35.710914+00:00,ANIME,-62.7,BinPerp,0.28,HlPerp,-62.7,62.98,60.54,1
2026-06-30T14:30:35.710914+00:00,APE,-15.4,BinPerp,-0.73,HlPerp,-15.4,14.67,12.24,0
2026-06-30T14:30:35.710914+00:00,APEX,10.95,HlPerp,10.95,HlPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,APT,-10.87,HlPerp,-10.87,BinPerp,-26.54,15.67,13.23,0
2026-06-30T14:30:35.710914+00:00,AR,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,ARB,7.26,HlPerp,7.26,BybitPerp,-5.06,12.32,9.88,0
2026-06-30T14:30:35.710914+00:00,ARK,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,ASTER,10.95,HlPerp,10.95,BinPerp,9.28,1.67,-0.76,0
2026-06-30T14:30:35.710914+00:00,ATOM,-40.47,BybitPerp,-26.99,HlPerp,-40.47,13.49,11.05,0
2026-06-30T14:30:35.710914+00:00,AVAX,10.95,HlPerp,10.95,BinPerp,-2.91,13.86,11.43,0
2026-06-30T14:30:35.710914+00:00,AVNT,-75.96,BybitPerp,-15.57,HlPerp,-75.96,60.39,57.96,1
2026-06-30T14:30:35.710914+00:00,AXS,-63.53,BinPerp,4.46,HlPerp,-63.53,67.99,65.56,1
2026-06-30T14:30:35.710914+00:00,AZTEC,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,BABY,10.95,BinPerp,10.95,BybitPerp,8.24,2.71,0.28,0
2026-06-30T14:30:35.710914+00:00,BANANA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,BCH,10.95,HlPerp,10.95,BinPerp,-4.9,15.85,13.41,0
2026-06-30T14:30:35.710914+00:00,BERA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,BIGTIME,8.19,BinPerp,10.95,HlPerp,8.19,2.76,0.33,0
2026-06-30T14:30:35.710914+00:00,BIO,-2.99,BinPerp,6.96,BybitPerp,-29.0,35.96,33.53,1
2026-06-30T14:30:35.710914+00:00,BLAST,0.0,BybitPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,BLUR,-46.86,BinPerp,10.95,HlPerp,-46.86,57.81,55.38,1
2026-06-30T14:30:35.710914+00:00,BNB,2.55,HlPerp,2.55,BybitPerp,-8.68,11.24,8.81,0
2026-06-30T14:30:35.710914+00:00,BNT,0.0,BybitPerp,10.95,BinPerp,-50.28,61.23,58.8,1
2026-06-30T14:30:35.710914+00:00,BOME,-47.68,BybitPerp,10.95,HlPerp,-47.68,58.63,56.2,1
2026-06-30T14:30:35.710914+00:00,BRETT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,BSV,10.95,HlPerp,10.95,BinPerp,-2.88,13.83,11.4,0
2026-06-30T14:30:35.710914+00:00,BTC,10.95,HlPerp,10.95,BybitPerp,-0.2,11.15,8.72,0
2026-06-30T14:30:35.710914+00:00,CAKE,10.95,HlPerp,10.95,BinPerp,7.94,3.01,0.58,0
2026-06-30T14:30:35.710914+00:00,CATI,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,CC,10.95,HlPerp,10.95,BinPerp,3.15,7.8,5.36,0
2026-06-30T14:30:35.710914+00:00,CELO,-68.98,BybitPerp,-9.57,HlPerp,-68.98,59.4,56.97,1
2026-06-30T14:30:35.710914+00:00,CFX,10.95,HlPerp,10.95,BinPerp,0.87,10.08,7.64,0
2026-06-30T14:30:35.710914+00:00,CHILLGUY,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,CHIP,10.95,HlPerp,10.95,BybitPerp,-53.85,64.8,62.36,1
2026-06-30T14:30:35.710914+00:00,COMP,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,CRV,-7.21,BinPerp,1.56,BybitPerp,-7.74,9.3,6.86,0
2026-06-30T14:30:35.710914+00:00,CYBER,0.0,HlPerp,0.0,BybitPerp,-136.0,136.0,133.57,1
2026-06-30T14:30:35.710914+00:00,DASH,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,DOGE,-3.83,BybitPerp,-3.29,BinPerp,-3.97,0.67,-1.76,0
2026-06-30T14:30:35.710914+00:00,DOOD,0.0,BybitPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,DOT,-7.34,BybitPerp,10.95,HlPerp,-7.34,18.29,15.86,0
2026-06-30T14:30:35.710914+00:00,DYDX,10.95,HlPerp,10.95,BinPerp,0.89,10.06,7.63,0
2026-06-30T14:30:35.710914+00:00,DYM,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,EIGEN,10.95,HlPerp,10.95,BybitPerp,-9.96,20.91,18.48,1
2026-06-30T14:30:35.710914+00:00,ENA,10.95,HlPerp,10.95,BinPerp,-54.22,65.17,62.74,1
2026-06-30T14:30:35.710914+00:00,ENS,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,ETC,10.95,HlPerp,10.95,BybitPerp,-4.26,15.21,12.78,0
2026-06-30T14:30:35.710914+00:00,ETH,10.79,HlPerp,10.79,BybitPerp,-1.99,12.78,10.35,0
2026-06-30T14:30:35.710914+00:00,ETHFI,10.95,HlPerp,10.95,BybitPerp,-58.31,69.26,66.83,1
2026-06-30T14:30:35.710914+00:00,FARTCOIN,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,FET,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,FIL,-37.04,BinPerp,-2.06,HlPerp,-37.04,34.98,32.55,1
2026-06-30T14:30:35.710914+00:00,FOGO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,GALA,-21.59,BinPerp,10.95,HlPerp,-21.59,32.54,30.11,1
2026-06-30T14:30:35.710914+00:00,GAS,-63.56,BybitPerp,-58.97,BinPerp,-148.06,89.09,86.66,1
2026-06-30T14:30:35.710914+00:00,GMT,2.56,BinPerp,10.95,HlPerp,2.56,8.39,5.96,0
2026-06-30T14:30:35.710914+00:00,GMX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,GOAT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,GRASS,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,GRIFFAIN,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,HBAR,-7.81,HlPerp,-7.81,BybitPerp,-13.43,5.62,3.18,0
2026-06-30T14:30:35.710914+00:00,HEMI,10.95,BybitPerp,11.16,BinPerp,10.95,0.21,-2.23,0
2026-06-30T14:30:35.710914+00:00,HMSTR,10.95,HlPerp,10.95,BinPerp,5.51,5.44,3.01,0
2026-06-30T14:30:35.710914+00:00,HYPER,-53.92,BybitPerp,-27.36,BinPerp,-93.59,66.23,63.8,1
2026-06-30T14:30:35.710914+00:00,ICP,-2.4,HlPerp,-2.4,BinPerp,-20.77,18.37,15.94,0
2026-06-30T14:30:35.710914+00:00,ILV,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,IMX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,INIT,-3.52,BinPerp,10.95,BybitPerp,-34.56,45.51,43.07,1
2026-06-30T14:30:35.710914+00:00,INJ,7.68,HlPerp,7.68,BinPerp,-7.24,14.93,12.49,0
2026-06-30T14:30:35.710914+00:00,IO,-8.46,BinPerp,10.95,HlPerp,-8.46,19.41,16.98,0
2026-06-30T14:30:35.710914+00:00,IOTA,-63.7,BinPerp,-15.51,HlPerp,-63.7,48.19,45.76,1
2026-06-30T14:30:35.710914+00:00,JELLY,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,JTO,10.95,HlPerp,10.95,BinPerp,2.83,8.12,5.69,0
2026-06-30T14:30:35.710914+00:00,JUP,0.13,BybitPerp,10.95,BinPerp,-29.59,40.54,38.11,1
2026-06-30T14:30:35.710914+00:00,KAITO,-3.0,BinPerp,10.95,HlPerp,-3.0,13.95,11.52,0
2026-06-30T14:30:35.710914+00:00,KAS,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,LAYER,10.95,HlPerp,10.95,BinPerp,-51.38,62.33,59.9,1
2026-06-30T14:30:35.710914+00:00,LDO,10.95,HlPerp,10.95,BinPerp,2.61,8.34,5.91,0
2026-06-30T14:30:35.710914+00:00,LINEA,10.95,BinPerp,10.95,BybitPerp,0.68,10.27,7.84,0
2026-06-30T14:30:35.710914+00:00,LINK,10.95,HlPerp,10.95,BybitPerp,-3.22,14.17,11.74,0
2026-06-30T14:30:35.710914+00:00,LISTA,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,LIT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,LTC,10.95,HlPerp,10.95,BybitPerp,5.31,5.64,3.21,0
2026-06-30T14:30:35.710914+00:00,MANTA,-490.1,HlPerp,-490.1,BinPerp,-560.95,70.85,68.41,1
2026-06-30T14:30:35.710914+00:00,MAV,0.0,BybitPerp,64.96,HlPerp,0.0,64.96,62.52,1
2026-06-30T14:30:35.710914+00:00,MAVIA,0.0,BybitPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,ME,-123.94,BinPerp,-32.39,HlPerp,-123.94,91.54,89.11,1
2026-06-30T14:30:35.710914+00:00,MEGA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,MELANIA,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,MEME,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,MERL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,MET,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,MEW,0.0,BinPerp,10.95,BybitPerp,-100.14,111.09,108.65,1
2026-06-30T14:30:35.710914+00:00,MINA,-90.83,BinPerp,-4.74,HlPerp,-90.83,86.09,83.66,1
2026-06-30T14:30:35.710914+00:00,MNT,10.5,HlPerp,10.5,BybitPerp,-9.42,19.92,17.49,0
2026-06-30T14:30:35.710914+00:00,MON,6.02,HlPerp,6.02,BinPerp,-48.16,54.17,51.74,1
2026-06-30T14:30:35.710914+00:00,MOODENG,10.95,HlPerp,10.95,BybitPerp,-5.28,16.23,13.79,0
2026-06-30T14:30:35.710914+00:00,MORPHO,10.95,HlPerp,10.95,BinPerp,-8.85,19.8,17.37,0
2026-06-30T14:30:35.710914+00:00,MOVE,10.95,HlPerp,10.95,BybitPerp,-21.11,32.06,29.62,1
2026-06-30T14:30:35.710914+00:00,NEAR,10.95,BinPerp,10.95,BybitPerp,6.71,4.24,1.81,0
2026-06-30T14:30:35.710914+00:00,NEO,-45.84,BinPerp,-26.9,HlPerp,-45.84,18.94,16.5,0
2026-06-30T14:30:35.710914+00:00,NIL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,NOT,-9.87,BybitPerp,1.86,HlPerp,-9.87,11.73,9.3,0
2026-06-30T14:30:35.710914+00:00,NXPC,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,OGN,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,ONDO,-5.44,BybitPerp,10.95,HlPerp,-5.44,16.39,13.96,0
2026-06-30T14:30:35.710914+00:00,OP,-26.43,BinPerp,-15.91,HlPerp,-26.43,10.52,8.09,0
2026-06-30T14:30:35.710914+00:00,ORDI,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,PAXG,8.28,BybitPerp,10.95,BinPerp,5.17,5.78,3.34,0
2026-06-30T14:30:35.710914+00:00,PENDLE,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,PENGU,10.95,HlPerp,10.95,BinPerp,-17.33,28.28,25.85,1
2026-06-30T14:30:35.710914+00:00,PEOPLE,10.95,HlPerp,10.95,BybitPerp,-3.09,14.04,11.61,0
2026-06-30T14:30:35.710914+00:00,PIXEL,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,PNUT,-33.54,BinPerp,10.95,HlPerp,-33.54,44.49,42.06,1
2026-06-30T14:30:35.710914+00:00,POL,10.95,HlPerp,10.95,BinPerp,-0.09,11.04,8.6,0
2026-06-30T14:30:35.710914+00:00,POLYX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,POPCAT,-1.15,BinPerp,10.95,HlPerp,-1.15,12.1,9.66,0
2026-06-30T14:30:35.710914+00:00,PROMPT,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,PROVE,-22.69,BinPerp,10.95,HlPerp,-22.69,33.64,31.21,1
2026-06-30T14:30:35.710914+00:00,PUMP,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,PYTH,10.95,HlPerp,10.95,BybitPerp,-19.98,30.93,28.49,1
2026-06-30T14:30:35.710914+00:00,RENDER,-23.62,BybitPerp,10.95,HlPerp,-23.62,34.57,32.14,1
2026-06-30T14:30:35.710914+00:00,RESOLV,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,REZ,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,RSR,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,RUNE,10.95,HlPerp,10.95,BybitPerp,-25.42,36.37,33.94,1
2026-06-30T14:30:35.710914+00:00,S,-7.4,BybitPerp,10.95,HlPerp,-7.4,18.35,15.91,0
2026-06-30T14:30:35.710914+00:00,SAGA,10.95,BybitPerp,11.17,BinPerp,10.95,0.22,-2.22,0
2026-06-30T14:30:35.710914+00:00,SAND,-11.41,BinPerp,9.05,HlPerp,-11.41,20.46,18.03,1
2026-06-30T14:30:35.710914+00:00,SCR,0.0,BybitPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,SEI,-5.65,BybitPerp,-0.98,BinPerp,-7.74,6.76,4.32,0
2026-06-30T14:30:35.710914+00:00,SKR,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,SKY,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,SNX,7.03,BinPerp,10.95,BybitPerp,-3.65,14.6,12.16,0
2026-06-30T14:30:35.710914+00:00,SOL,10.95,HlPerp,10.95,BybitPerp,-0.21,11.16,8.73,0
2026-06-30T14:30:35.710914+00:00,SOPH,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,SPX,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,STABLE,-83.81,BinPerp,-11.04,HlPerp,-83.81,72.77,70.33,1
2026-06-30T14:30:35.710914+00:00,STBL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,STG,0.0,BybitPerp,10.95,BinPerp,-10.65,21.6,19.16,1
2026-06-30T14:30:35.710914+00:00,STRK,-11.41,BybitPerp,10.95,HlPerp,-11.41,22.36,19.93,1
2026-06-30T14:30:35.710914+00:00,STX,10.95,HlPerp,10.95,BinPerp,2.61,8.34,5.91,0
2026-06-30T14:30:35.710914+00:00,SUI,10.95,HlPerp,10.95,BinPerp,-3.98,14.93,12.5,0
2026-06-30T14:30:35.710914+00:00,SUPER,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,SUSHI,10.95,BinPerp,10.95,BybitPerp,3.36,7.59,5.16,0
2026-06-30T14:30:35.710914+00:00,SYRUP,10.95,HlPerp,10.95,BinPerp,10.54,0.41,-2.03,0
2026-06-30T14:30:35.710914+00:00,TAO,10.95,HlPerp,10.95,BinPerp,-2.98,13.93,11.5,0
2026-06-30T14:30:35.710914+00:00,TIA,-1.81,HlPerp,-1.81,BybitPerp,-20.69,18.89,16.45,0
2026-06-30T14:30:35.710914+00:00,TNSR,-89.51,HlPerp,-89.51,BinPerp,-199.91,110.4,107.96,1
2026-06-30T14:30:35.710914+00:00,TRB,10.95,HlPerp,10.95,BinPerp,3.92,7.03,4.6,0
2026-06-30T14:30:35.710914+00:00,TRUMP,-39.94,BinPerp,-14.23,HlPerp,-39.94,25.71,23.27,1
2026-06-30T14:30:35.710914+00:00,TRX,-53.78,HlPerp,-53.78,BinPerp,-71.57,17.79,15.35,0
2026-06-30T14:30:35.710914+00:00,TST,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,TURBO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,UMA,10.95,HlPerp,10.95,BinPerp,7.07,3.88,1.45,0
2026-06-30T14:30:35.710914+00:00,UNI,10.95,HlPerp,10.95,BybitPerp,-8.57,19.52,17.09,0
2026-06-30T14:30:35.710914+00:00,USTC,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,USUAL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,VINE,10.95,HlPerp,10.95,HlPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,VIRTUAL,5.36,BybitPerp,10.95,BinPerp,-15.84,26.79,24.36,1
2026-06-30T14:30:35.710914+00:00,VVV,10.95,BinPerp,10.95,BybitPerp,-17.61,28.56,26.13,1
2026-06-30T14:30:35.710914+00:00,W,-10.38,BybitPerp,10.95,HlPerp,-10.38,21.33,18.89,1
2026-06-30T14:30:35.710914+00:00,WCT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,WIF,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,WLD,10.95,HlPerp,10.95,BybitPerp,-1.57,12.52,10.08,0
2026-06-30T14:30:35.710914+00:00,WLFI,-7.36,BybitPerp,9.24,BinPerp,-17.62,26.86,24.43,1
2026-06-30T14:30:35.710914+00:00,XAI,10.95,BinPerp,10.95,BybitPerp,6.27,4.68,2.25,0
2026-06-30T14:30:35.710914+00:00,XLM,-0.29,HlPerp,-0.29,BybitPerp,-1.43,1.14,-1.29,0
2026-06-30T14:30:35.710914+00:00,XMR,10.95,BinPerp,10.95,BybitPerp,8.45,2.5,0.07,0
2026-06-30T14:30:35.710914+00:00,XPL,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,XRP,-6.8,BybitPerp,3.05,HlPerp,-6.8,9.86,7.42,0
2026-06-30T14:30:35.710914+00:00,YGG,-15.78,BinPerp,10.95,HlPerp,-15.78,26.73,24.3,1
2026-06-30T14:30:35.710914+00:00,ZEC,10.95,HlPerp,10.95,BybitPerp,3.72,7.23,4.8,0
2026-06-30T14:30:35.710914+00:00,ZEN,-11.36,BybitPerp,10.95,HlPerp,-11.36,22.31,19.87,1
2026-06-30T14:30:35.710914+00:00,ZEREBRO,0.0,BinPerp,10.95,HlPerp,0.0,10.95,8.52,0
2026-06-30T14:30:35.710914+00:00,ZETA,-88.6,BinPerp,10.95,HlPerp,-88.6,99.55,97.11,1
2026-06-30T14:30:35.710914+00:00,ZK,-86.46,BybitPerp,7.15,HlPerp,-86.46,93.6,91.17,1
2026-06-30T14:30:35.710914+00:00,ZORA,-7.09,BybitPerp,10.95,BinPerp,-14.38,25.33,22.89,1
2026-06-30T14:30:35.710914+00:00,ZRO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:30:35.710914+00:00,kBONK,7.39,HlPerp,7.39,BybitPerp,-3.93,11.32,8.89,0
2026-06-30T14:30:35.710914+00:00,kFLOKI,10.95,HlPerp,10.95,BinPerp,10.42,0.53,-1.9,0
2026-06-30T14:30:35.710914+00:00,kLUNC,10.95,HlPerp,10.95,BinPerp,4.83,6.12,3.69,0
2026-06-30T14:30:35.710914+00:00,kNEIRO,-65.11,BybitPerp,10.95,HlPerp,-65.11,76.06,73.63,1
2026-06-30T14:30:35.710914+00:00,kPEPE,10.95,HlPerp,10.95,BinPerp,-45.53,56.48,54.04,1
2026-06-30T14:30:35.710914+00:00,kSHIB,-17.77,BinPerp,6.11,HlPerp,-17.77,23.88,21.44,1
2026-06-30T14:45:24.656570+00:00,0G,0.9,BybitPerp,10.95,BinPerp,-3.3,14.25,11.81,0
2026-06-30T14:45:24.656570+00:00,2Z,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:45:24.656570+00:00,AAVE,10.95,HlPerp,10.95,BinPerp,3.16,7.79,5.36,0
2026-06-30T14:45:24.656570+00:00,ACE,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:45:24.656570+00:00,ADA,1.03,HlPerp,1.03,BybitPerp,-0.82,1.85,-0.58,0
2026-06-30T14:45:24.656570+00:00,AERO,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:45:24.656570+00:00,AIXBT,10.95,BinPerp,10.95,BinPerp,10.95,0.0,-2.43,0
2026-06-30T14:45:24.656570+00:00,ALGO,-14.3,BinPerp,0.65,BybitPerp,-17.31,17.97,15.53,0
